PC1,PC2,PC3,PC4,PC5,PC6,tree_label,display_PCx_oriented,display_PCy_oriented
-1.965420546688404,0.1967114375345493,-0.2714654467086068,0.17068334862632079,-0.0033429636218135594,0.008843950804113132,tangara_velia,0.17068334862632079,-0.2714654467086068
-1.8149147628467026,0.14382169360592897,-0.10946331914417487,0.10239918150153539,-0.040378451125518654,0.02156443443681232,tangara_chilensis,0.10239918150153539,-0.10946331914417487
0.213057709400098,-0.7753101886901081,0.4170885921928407,-0.22620373047137912,-0.04147073491781454,-0.005074115716669879,tangara_cyanoventris,-0.22620373047137912,0.4170885921928407
0.29482328424594717,-0.37721000219899575,0.3001951224306959,-0.2127414533689575,-0.07603331693181226,0.021908545538751052,tangara_desmaresti,-0.2127414533689575,0.3001951224306959
0.24400730714886126,-0.08657522269000271,-0.1666894030721543,-0.047566409561707206,-0.2166217542779453,0.05539621982308022,tangara_cyanocephala,-0.047566409561707206,-0.1666894030721543
-1.2290357475195637,-0.44217219440171507,-0.4916083638188561,0.28887559401083424,0.22194785666716543,-0.08343944051204777,tangara_fastuosa,0.28887559401083424,-0.4916083638188561
0.22479504051088287,-0.25764149607087794,-0.047330427321198194,-0.05645451874800869,-0.2053566085940946,0.0466391585146764,tangara_seledon,-0.05645451874800869,-0.047330427321198194
-1.8683967460899935,0.26076972569672385,-0.252368859452006,0.11037293479623475,0.050922970589285514,0.01728776071265176,tangara_gyrola,0.11037293479623475,-0.252368859452006
-3.727672283474648,1.9867894454755575,-0.18253826812504778,0.3706076931646983,-0.3655864699880458,0.11857280976681801,tangara_lavinia,0.3706076931646983,-0.18253826812504778
-2.3013633947256973,2.127544925045513,-0.14728658095719194,-0.4612027302477754,-0.0272581228935927,0.02995706393689666,tangara_dowii,-0.4612027302477754,-0.14728658095719194
-3.056676017402554,2.3776973423394394,-0.7588584552159541,-0.03189878007512901,0.1773330023371727,0.049067354656263676,tangara_fucosa,-0.03189878007512901,-0.7588584552159541
-0.4924033366017289,0.24958992467025534,-0.04367583360663985,-0.6454300977102834,-0.08503132519215699,0.055931064313745275,tangara_nigroviridis,-0.6454300977102834,-0.04367583360663985
-0.014820369556423137,0.2217927781351401,-0.38881716602434147,-0.9658080119756874,0.004914972163713671,0.035113514527560875,tangara_vassorii,-0.9658080119756874,-0.38881716602434147
-0.6646564462318857,0.38420831379411396,-0.36927111549015557,-0.6791308817398309,-0.052879431695434104,0.04644819088908529,tangara_labradorides,-0.6791308817398309,-0.36927111549015557
0.3019503473130037,-1.1975908070793717,-0.18627417266221585,-0.6624604346150045,-0.06825800515267903,-0.09266330274345093,tangara_rufigenis,-0.6624604346150045,-0.18627417266221585
-0.18260099242093733,-0.11293732505424259,-0.18086995234591904,-0.5819640564165697,-0.1109271728122693,0.08212908697299025,tangara_cyanotis,-0.5819640564165697,-0.18086995234591904
-2.039388385519348,1.9958723092338775,-0.969561733824526,-0.450629117097457,0.06974260528115402,0.05054282136520315,bangsia_aureocincta,-0.450629117097457,-0.969561733824526
-3.5219571986224905,2.604059393298852,-0.33992793296056406,0.0014976290630086969,-0.2500498077484845,0.15667553017601143,bangsia_edwardsi,0.0014976290630086969,-0.33992793296056406
-2.234213763453331,1.4176266853266304,-0.3939227387802963,-0.28618917024585006,-0.197444740522681,0.05440223402000526,bangsia_melanochlamys,-0.28618917024585006,-0.3939227387802963
-4.794721133785538,3.1733602998686434,-0.3594013819893625,0.45986206086341636,-0.5608811584267849,0.22846449896732174,bangsia_rothschildi,0.45986206086341636,-0.3594013819893625
-2.5580989035612025,1.238170553330276,-0.551637176142189,0.0865855283438698,-0.1122889384412437,0.03290109782843416,bangsia_arcaei,0.0865855283438698,-0.551637176142189
-4.24274181975924,2.9896339863500545,0.015763651676301546,0.16767141597142848,-0.4124661484834159,0.17111565675822077,bangsia_flavovirens,0.16767141597142848,0.015763651676301546
-0.702637532324976,-0.4442996504837734,-0.7763199726088951,-0.08132674613376002,-0.17149598153984447,0.1032400228147595,wetmorethraupis_sterrhopteron,-0.08132674613376002,-0.7763199726088951
-1.7240452921911473,-0.027194676516566176,-0.22330004003077197,0.1737189451902048,0.054288995507691166,0.0023401871524594406,paroaria_gularis,0.1737189451902048,-0.22330004003077197
-1.308420479168962,-0.6046270047459996,-0.6225901763225588,0.34021416692191064,0.3040626121910959,-0.06275754898940743,paroaria_nigrogenis,0.34021416692191064,-0.6225901763225588
1.1615969983881949,-0.7335438987988983,-0.007947712970707147,0.25660593054396047,-0.23301725118207253,0.06301191332980322,paroaria_capitata,0.25660593054396047,-0.007947712970707147
