species_original,species_clean,tree_label,display_PCx_oriented,display_PCy_oriented,mahalanobis_d2_to_projected_root_uncertainty,inside_50_projected_root_ellipse,inside_80_projected_root_ellipse,inside_95_projected_root_ellipse,closest_projected_root_ellipse_level
Chenorhamphus grayi,chenorhamphus grayi,chenorhamphus_grayi,0.09948067227492823,-0.14720923531744987,0.007683012084730081,TRUE,TRUE,TRUE,50%
Cyanocorax violaceus,cyanocorax violaceus,cyanocorax_violaceus,0.10828215218705504,-0.1995160572586185,0.0076883411119545025,TRUE,TRUE,TRUE,50%
Gallirallus lafresnayanus,gallirallus lafresnayanus,gallirallus_lafresnayanus,-0.02321478706022888,-0.16053321572076285,0.00768836777555298,TRUE,TRUE,TRUE,50%
Lagonosticta sanguinodorsalis,lagonosticta sanguinodorsalis,lagonosticta_sanguinodorsalis,0.00967183062192167,-0.13083687024037638,0.007736735887656843,TRUE,TRUE,TRUE,50%
Zosterops virens,zosterops virens,zosterops_virens,-0.030616027891607573,-0.17848570295627345,0.007745929628775788,TRUE,TRUE,TRUE,50%
Ptilinopus melanospilus,ptilinopus melanospilus,ptilinopus_melanospilus,0.04711736922696008,-0.12219263544242086,0.007881395525298868,TRUE,TRUE,TRUE,50%
Agelasticus thilius,agelasticus thilius,agelasticus_thilius,0.08010142998563995,-0.2365833558460344,0.008010970557904297,TRUE,TRUE,TRUE,50%
Aviceda cuculoides,aviceda cuculoides,aviceda_cuculoides,0.05836267189043938,-0.24666488385714425,0.008031374058279953,TRUE,TRUE,TRUE,50%
Tockus monteiri,tockus monteiri,tockus_monteiri,-0.03198074473272705,-0.20412364403914254,0.008094149341940065,TRUE,TRUE,TRUE,50%
Hedydipna collaris,hedydipna collaris,hedydipna_collaris,-0.027452517468654115,-0.2166181136412265,0.008135366097560449,TRUE,TRUE,TRUE,50%
Cyanograucalus azureus,cyanograucalus azureus,cyanograucalus_azureus,0.041283416761751256,-0.2503221306377377,0.008135653644449568,TRUE,TRUE,TRUE,50%
Chrysococcyx klaas,chrysococcyx klaas,chrysococcyx_klaas,0.10138176345344044,-0.21813084800697022,0.008280353174360619,TRUE,TRUE,TRUE,50%
Catharus minimus,catharus minimus,catharus_minimus,0.09691798971045551,-0.14023024270496365,0.008301109647850052,TRUE,TRUE,TRUE,50%
Caliechthrus leucolophus,caliechthrus leucolophus,caliechthrus_leucolophus,0.11392746381950906,-0.1881772042761636,0.008348668863976004,TRUE,TRUE,TRUE,50%
Ploceus cucullatus,ploceus cucullatus,ploceus_cucullatus,0.1027295358545241,-0.2169247933631709,0.008376082600458454,TRUE,TRUE,TRUE,50%
Buteo lagopus,buteo lagopus,buteo_lagopus,-0.03199727935493118,-0.17204569117500987,0.008435997288359516,TRUE,TRUE,TRUE,50%
Todirostrum chrysocrotaphum,todirostrum chrysocrotaphum,todirostrum_chrysocrotaphum,0.1147842472157158,-0.17769498761236166,0.008454109464526629,TRUE,TRUE,TRUE,50%
Euphonia rufiventris,euphonia rufiventris,euphonia_rufiventris,0.1146065468163084,-0.18676386127030828,0.008464978583510172,TRUE,TRUE,TRUE,50%
Streptopelia capicola,streptopelia capicola,streptopelia_capicola,-0.017091460602283635,-0.14668333586097876,0.008493301803735144,TRUE,TRUE,TRUE,50%
Schiffornis major,schiffornis major,schiffornis_major,0.10201918692278618,-0.1445334105588671,0.008498151717935696,TRUE,TRUE,TRUE,50%
Cecropis cucullata,cecropis cucullata,cecropis_cucullata,0.06749374308002087,-0.24537944229175235,0.008504719208937896,TRUE,TRUE,TRUE,50%
Erythrura trichroa,erythrura trichroa,erythrura_trichroa,-0.031939011657190805,-0.21094777802294915,0.008531913499214994,TRUE,TRUE,TRUE,50%
Calendulauda africanoides,calendulauda africanoides,calendulauda_africanoides,0.11485352817814867,-0.18766745540619711,0.008543636793203371,TRUE,TRUE,TRUE,50%
Phyllomyias virescens,phyllomyias virescens,phyllomyias_virescens,0.010633745368502645,-0.12625135911653357,0.00869917771153222,TRUE,TRUE,TRUE,50%
Chamaeza nobilis,chamaeza nobilis,chamaeza_nobilis,0.08171308465363883,-0.12727801178074546,0.00870609530367859,TRUE,TRUE,TRUE,50%
Poicephalus meyeri,poicephalus meyeri,poicephalus_meyeri,0.06600254406587631,-0.12111834061849483,0.00877760672385945,TRUE,TRUE,TRUE,50%
Streptopelia semitorquata,streptopelia semitorquata,streptopelia_semitorquata,0.1046102259499278,-0.21756827754558386,0.008844265546596777,TRUE,TRUE,TRUE,50%
Sipodotus wallacii,sipodotus wallacii,sipodotus_wallacii,0.017111588939244894,-0.1231016784623974,0.008860281049159343,TRUE,TRUE,TRUE,50%
Pseudoleistes virescens,pseudoleistes virescens,pseudoleistes_virescens,0.10908568963610288,-0.2105042331723378,0.00888145799353115,TRUE,TRUE,TRUE,50%
Terpsiphone viridis,terpsiphone viridis,terpsiphone_viridis,0.09527186084075942,-0.2290098804850852,0.008909706249466853,TRUE,TRUE,TRUE,50%
Pyrilia barrabandi,pyrilia barrabandi,pyrilia_barrabandi,0.09469255295123713,-0.1341984712156524,0.009010636772007821,TRUE,TRUE,TRUE,50%
Caprimulgus tristigma,caprimulgus tristigma,caprimulgus_tristigma,0.10461366462345638,-0.1439326346118248,0.00905466775373593,TRUE,TRUE,TRUE,50%
Bubalornis niger,bubalornis niger,bubalornis_niger,0.060161616759591904,-0.2503480313659771,0.009086793897295884,TRUE,TRUE,TRUE,50%
Forpus conspicillatus,forpus conspicillatus,forpus_conspicillatus,-0.02693262197028468,-0.22573844481042887,0.009129372160574278,TRUE,TRUE,TRUE,50%
Threskiornis aethiopicus,threskiornis aethiopicus,threskiornis_aethiopicus,0.11737999412731272,-0.19072520033046708,0.009229723316884576,TRUE,TRUE,TRUE,50%
Stephanophorus diadematus,stephanophorus diadematus,stephanophorus_diadematus,0.04094062035019748,-0.25477130573683904,0.009288166740079108,TRUE,TRUE,TRUE,50%
Dendrocolaptes picumnus,dendrocolaptes picumnus,dendrocolaptes_picumnus,0.10766961331750141,-0.1459235144482118,0.009350187398124456,TRUE,TRUE,TRUE,50%
Crotophaga sulcirostris,crotophaga sulcirostris,crotophaga_sulcirostris,0.11379494762071019,-0.20504947508787036,0.00935756509242585,TRUE,TRUE,TRUE,50%
Cichlopsis leucogenys,cichlopsis leucogenys,cichlopsis_leucogenys,-0.03028465863839324,-0.15870283689420941,0.009380650435440296,TRUE,TRUE,TRUE,50%
Spermophaga haematina,spermophaga haematina,spermophaga_haematina,0.07757365441832269,-0.24476452722028544,0.009511796102334021,TRUE,TRUE,TRUE,50%
Ptilinopus pulchellus,ptilinopus pulchellus,ptilinopus_pulchellus,0.006632654388864146,-0.12432709595514914,0.009612478907586527,TRUE,TRUE,TRUE,50%
Nyctiphrynus ocellatus,nyctiphrynus ocellatus,nyctiphrynus_ocellatus,0.09034171824721363,-0.12800575023245447,0.009620031627524853,TRUE,TRUE,TRUE,50%
Spatula versicolor,spatula versicolor,spatula_versicolor,0.10938246110584667,-0.21712220242416264,0.009789879627157496,TRUE,TRUE,TRUE,50%
Salpornis salvadori,salpornis salvadori,salpornis_salvadori,0.09486277481453799,-0.1303080363396422,0.009794718704559632,TRUE,TRUE,TRUE,50%
Melaniparus carpi,melaniparus carpi,melaniparus_carpi,-0.031767608608282254,-0.15695478826871506,0.009933858138505511,TRUE,TRUE,TRUE,50%
Myrmochanes hemileucus,myrmochanes hemileucus,myrmochanes_hemileucus,0.05492768155774747,-0.11452993847683259,0.010003490620732242,TRUE,TRUE,TRUE,50%
Veles binotatus,veles binotatus,veles_binotatus,0.01497173255442951,-0.25578120769617696,0.010011754175399375,TRUE,TRUE,TRUE,50%
Rollandia rolland,rollandia rolland,rollandia_rolland,0.07496420580340217,-0.2485696507288329,0.01012255209691865,TRUE,TRUE,TRUE,50%
Myiarchus tuberculifer,myiarchus tuberculifer,myiarchus_tuberculifer,0.11875529383940094,-0.1602064613813086,0.01015866125974356,TRUE,TRUE,TRUE,50%
Sicalis flaveola,sicalis flaveola,sicalis_flaveola,0.1060677698747217,-0.13823553501841748,0.010222989866378438,TRUE,TRUE,TRUE,50%
Heliodoxa aurescens,heliodoxa aurescens,heliodoxa_aurescens,0.10970503783797854,-0.21963423446882285,0.010225971013841558,TRUE,TRUE,TRUE,50%
Anas sparsa,anas sparsa,anas_sparsa,-0.04211852518096108,-0.1799628496237195,0.010346704232443254,TRUE,TRUE,TRUE,50%
Myiarchus panamensis,myiarchus panamensis,myiarchus_panamensis,0.11290252317778347,-0.21606120132942616,0.010429715066100262,TRUE,TRUE,TRUE,50%
Paradisaea minor,paradisaea minor,paradisaea_minor,0.03857144518184916,-0.11250877048342904,0.010544560951307588,TRUE,TRUE,TRUE,50%
Cyanocorax affinis,cyanocorax affinis,cyanocorax_affinis,0.05380310356730728,-0.25744367169124677,0.010559559661019225,TRUE,TRUE,TRUE,50%
Euphonia minuta,euphonia minuta,euphonia_minuta,0.12257300911746001,-0.16786294559655945,0.010579853077397857,TRUE,TRUE,TRUE,50%
Turdus flavipes,turdus flavipes,turdus_flavipes,-0.033092257171023313,-0.15419629022402812,0.010613523092522711,TRUE,TRUE,TRUE,50%
Myrmoborus melanurus,myrmoborus melanurus,myrmoborus_melanurus,-0.02112677473225402,-0.1392868118689273,0.010613837699948916,TRUE,TRUE,TRUE,50%
Hirundo albigularis,hirundo albigularis,hirundo_albigularis,-0.028438009292844187,-0.1474788329453423,0.010623112917349757,TRUE,TRUE,TRUE,50%
Zimmerius gracilipes,zimmerius gracilipes,zimmerius_gracilipes,0.09729256196685676,-0.127885193459348,0.010672173570486098,TRUE,TRUE,TRUE,50%
Monasa flavirostris,monasa flavirostris,monasa_flavirostris,0.02943006323355406,-0.11312766353973149,0.010705954275882217,TRUE,TRUE,TRUE,50%
Cinnyris johannae,cinnyris johannae,cinnyris_johannae,-0.029496645724311644,-0.2332596563928653,0.01077184841577154,TRUE,TRUE,TRUE,50%
Synoicus adansonii,synoicus adansonii,synoicus_adansonii,-0.045526856094589355,-0.18955256911836055,0.010953443476777246,TRUE,TRUE,TRUE,50%
Otus sulaensis,otus sulaensis,otus_sulaensis,0.08073186989819475,-0.1166652190168143,0.01113303386378712,TRUE,TRUE,TRUE,50%
Polyboroides typus,polyboroides typus,polyboroides_typus,0.10354737848694293,-0.23270166339771997,0.011205305446094424,TRUE,TRUE,TRUE,50%
Buteo brachyurus,buteo brachyurus,buteo_brachyurus,0.12329127358368243,-0.16040972105716528,0.0112246348324958,TRUE,TRUE,TRUE,50%
Saltator aurantiirostris,saltator aurantiirostris,saltator_aurantiirostris,0.0983344665280334,-0.12604978481785103,0.011232503179412446,TRUE,TRUE,TRUE,50%
Pachysylvia hypoxantha,pachysylvia hypoxantha,pachysylvia_hypoxantha,0.11996962968725541,-0.20943136506802143,0.011285388568859083,TRUE,TRUE,TRUE,50%
Laterallus levraudi,laterallus levraudi,laterallus_levraudi,-0.03705495930923278,-0.22624393102073265,0.011288083323680495,TRUE,TRUE,TRUE,50%
Chalybura buffonii,chalybura buffonii,chalybura_buffonii,0.009621149210055116,-0.25932376803315554,0.011320717477184697,TRUE,TRUE,TRUE,50%
Anthoscopus flavifrons,anthoscopus flavifrons,anthoscopus_flavifrons,-0.028484556056253208,-0.23784835173423222,0.011380834727186578,TRUE,TRUE,TRUE,50%
Phylloscopus trivirgatus,phylloscopus trivirgatus,phylloscopus_trivirgatus,0.01872385465869743,-0.2614102793252961,0.011387835348617571,TRUE,TRUE,TRUE,50%
Willisornis poecilinotus,willisornis poecilinotus,willisornis_poecilinotus,0.1260294672961315,-0.16866028589136217,0.011408828260783117,TRUE,TRUE,TRUE,50%
Cypsiurus parvus,cypsiurus parvus,cypsiurus_parvus,0.1067719827672296,-0.23033806760672323,0.011418598158363229,TRUE,TRUE,TRUE,50%
Rhipidura leucothorax,rhipidura leucothorax,rhipidura_leucothorax,0.11198832739794383,-0.13762549107658575,0.011488330049266797,TRUE,TRUE,TRUE,50%
Porphyriops melanops,porphyriops melanops,porphyriops_melanops,0.1183561009984407,-0.1464599514822112,0.011527510082331122,TRUE,TRUE,TRUE,50%
Tricholaema leucomelas,tricholaema leucomelas,tricholaema_leucomelas,0.12597244168068822,-0.1658255350972359,0.011535773630186938,TRUE,TRUE,TRUE,50%
Anabacerthia amaurotis,anabacerthia amaurotis,anabacerthia_amaurotis,-0.03154141796841194,-0.1459064946180786,0.011580288954298319,TRUE,TRUE,TRUE,50%
Ceyx wallacii,ceyx wallacii,ceyx_wallacii,0.07235481492170959,-0.11202539369863886,0.01161476465373311,TRUE,TRUE,TRUE,50%
Sterna trudeaui,sterna trudeaui,sterna_trudeaui,0.10340367795821823,-0.2350040616437318,0.011646160523964654,TRUE,TRUE,TRUE,50%
Phoenicopterus chilensis,phoenicopterus chilensis,phoenicopterus_chilensis,-0.0028154890791078475,-0.2564578672305341,0.011673562013969817,TRUE,TRUE,TRUE,50%
Cisticola brachypterus,cisticola brachypterus,cisticola_brachypterus,0.09106399741932371,-0.2458246459903367,0.01179675877677528,TRUE,TRUE,TRUE,50%
Deleornis fraseri,deleornis fraseri,deleornis_fraseri,0.07649583150102708,-0.11250177882243562,0.011833802133062286,TRUE,TRUE,TRUE,50%
Hylopezus ochroleucus,hylopezus ochroleucus,hylopezus_ochroleucus,-0.02477172428013737,-0.24384411069694903,0.011870416027497492,TRUE,TRUE,TRUE,50%
Aquila spilogaster,aquila spilogaster,aquila_spilogaster,0.11698422172837293,-0.1416950015734323,0.011899716762244529,TRUE,TRUE,TRUE,50%
Tyrannus vociferans,tyrannus vociferans,tyrannus_vociferans,0.1049649291518673,-0.12817468787363334,0.011914299946780272,TRUE,TRUE,TRUE,50%
Camaroptera chloronota,camaroptera chloronota,camaroptera_chloronota,0.12575952040071456,-0.15934252240300179,0.011923586084481312,TRUE,TRUE,TRUE,50%
Thamnophilus murinus,thamnophilus murinus,thamnophilus_murinus,0.1290631487589764,-0.1771914956561633,0.011969399424623665,TRUE,TRUE,TRUE,50%
Numida meleagris,numida meleagris,numida_meleagris,0.12732179958661377,-0.1963726588617121,0.012021698662658498,TRUE,TRUE,TRUE,50%
Limosa fedoa,limosa fedoa,limosa_fedoa,-0.02236137790434175,-0.13363350680850702,0.012044032803393553,TRUE,TRUE,TRUE,50%
Sporophila nigricollis,sporophila nigricollis,sporophila_nigricollis,0.12868422673603327,-0.16943129248833744,0.012066225886934933,TRUE,TRUE,TRUE,50%
Chrysococcyx cupreus,chrysococcyx cupreus,chrysococcyx_cupreus,0.057691567240302305,-0.26175602733373565,0.012082583125115589,TRUE,TRUE,TRUE,50%
Hypsipetes longirostris,hypsipetes longirostris,hypsipetes_longirostris,0.06902927022577796,-0.10931332392442498,0.012145900891559562,TRUE,TRUE,TRUE,50%
Macropygia amboinensis,macropygia amboinensis,macropygia_amboinensis,0.037823564241259516,-0.10714158067203292,0.012160485234797248,TRUE,TRUE,TRUE,50%
Spermestes bicolor,spermestes bicolor,spermestes_bicolor,-0.026220139667040444,-0.2441575001213593,0.012199666753709072,TRUE,TRUE,TRUE,50%
Platyrinchus mystaceus,platyrinchus mystaceus,platyrinchus_mystaceus,0.09655023281153303,-0.12052343952941098,0.012218387605039464,TRUE,TRUE,TRUE,50%
Trogon collaris,trogon collaris,trogon_collaris,0.12976482806105885,-0.18620936092003995,0.012225831861605306,TRUE,TRUE,TRUE,50%
Capito auratus,capito auratus,capito_auratus,0.06789009443917732,-0.10861050239638759,0.012276541235507725,TRUE,TRUE,TRUE,50%
Telacanthura ussheri,telacanthura ussheri,telacanthura_ussheri,0.1280596356782271,-0.1974043689947707,0.012288163063264575,TRUE,TRUE,TRUE,50%
Trogon curucui,trogon curucui,trogon_curucui,0.12759587106776246,-0.16002454668693933,0.012338590841892337,TRUE,TRUE,TRUE,50%
Micrastur gilvicollis,micrastur gilvicollis,micrastur_gilvicollis,0.11707308737656566,-0.13866438189558056,0.012398261165643708,TRUE,TRUE,TRUE,50%
Stigmatura budytoides,stigmatura budytoides,stigmatura_budytoides,0.12356653965762897,-0.14910076808208073,0.01241579655606084,TRUE,TRUE,TRUE,50%
Thripophaga gutturata,thripophaga gutturata,thripophaga_gutturata,0.13102877125223927,-0.1767565912955769,0.012505247309787066,TRUE,TRUE,TRUE,50%
Geokichla dumasi,geokichla dumasi,geokichla_dumasi,0.1307786391169047,-0.1891755610234622,0.012595595136995968,TRUE,TRUE,TRUE,50%
Chamaeza campanisona,chamaeza campanisona,chamaeza_campanisona,0.00908531781139705,-0.11232138185101126,0.0126021653023612,TRUE,TRUE,TRUE,50%
Ancistrops strigilatus,ancistrops strigilatus,ancistrops_strigilatus,0.07135214895438323,-0.10830466448572103,0.01260686258287396,TRUE,TRUE,TRUE,50%
Megaceryle torquata,megaceryle torquata,megaceryle_torquata,0.13094889187087677,-0.17117105495883717,0.012608278469304422,TRUE,TRUE,TRUE,50%
Edolisoma sula,edolisoma sula,edolisoma_sula,0.06997015549584665,-0.10789274557053706,0.012628543943655967,TRUE,TRUE,TRUE,50%
Indicator minor,indicator minor,indicator_minor,0.13108123146174577,-0.18799402964948214,0.012638037102879906,TRUE,TRUE,TRUE,50%
Anas erythrorhyncha,anas erythrorhyncha,anas_erythrorhyncha,-0.04789465205604629,-0.16829260723525266,0.01264542185846932,TRUE,TRUE,TRUE,50%
Columbina picui,columbina picui,columbina_picui,0.1162978254121605,-0.2254858517002293,0.012699877917163425,TRUE,TRUE,TRUE,50%
Athene granti,athene granti,athene_granti,0.024218889080525923,-0.10748245990407232,0.012702005875006958,TRUE,TRUE,TRUE,50%
Tangara cyanocephala,tangara cyanocephala,tangara_cyanocephala,-0.047566409561707206,-0.1666894030721543,0.01270954167184407,TRUE,TRUE,TRUE,50%
Nyctibius aethereus,nyctibius aethereus,nyctibius_aethereus,0.12294750625319259,-0.2148994086549674,0.012720583905223085,TRUE,TRUE,TRUE,50%
Hemithraupis flavicollis,hemithraupis flavicollis,hemithraupis_flavicollis,0.12824833646342884,-0.15725516186250013,0.01273742081264726,TRUE,TRUE,TRUE,50%
Drepanornis bruijnii,drepanornis bruijnii,drepanornis_bruijnii,0.11399402195283079,-0.22875841593440005,0.012742973338180051,TRUE,TRUE,TRUE,50%
Paradisaea rubra,paradisaea rubra,paradisaea_rubra,0.046726161828039424,-0.26604645579929315,0.01276659696492333,TRUE,TRUE,TRUE,50%
Caracara plancus,caracara plancus,caracara_plancus,-0.05038867614614067,-0.20923861789201603,0.012804367764465549,TRUE,TRUE,TRUE,50%
Zosterops consobrinorum,zosterops consobrinorum,zosterops_consobrinorum,0.11843814276326012,-0.22352294979680765,0.012886742278026029,TRUE,TRUE,TRUE,50%
Alisterus scapularis,alisterus scapularis,alisterus_scapularis,0.06420798978612316,-0.26279117097661786,0.012945368436233923,TRUE,TRUE,TRUE,50%
Ispidina picta,ispidina picta,ispidina_picta,0.1274468960648492,-0.20730698640618742,0.012991178644736446,TRUE,TRUE,TRUE,50%
Pheugopedius genibarbis,pheugopedius genibarbis,pheugopedius_genibarbis,0.1267304181304862,-0.15084885350964272,0.012995595435837094,TRUE,TRUE,TRUE,50%
Centropus grillii,centropus grillii,centropus_grillii,0.10011867715441382,-0.11962846390734108,0.01300281394185354,TRUE,TRUE,TRUE,50%
Spizaetus melanoleucus,spizaetus melanoleucus,spizaetus_melanoleucus,0.10862802671514614,-0.12570651671368738,0.013122378604343659,TRUE,TRUE,TRUE,50%
Symposiachrus manadensis,symposiachrus manadensis,symposiachrus_manadensis,0.13080133065131705,-0.19863227239318718,0.013126691148256379,TRUE,TRUE,TRUE,50%
Thamnolaea cinnamomeiventris,thamnolaea cinnamomeiventris,thamnolaea_cinnamomeiventris,0.002549228365756191,-0.11281665028164047,0.013255300164510438,TRUE,TRUE,TRUE,50%
Corvus capensis,corvus capensis,corvus_capensis,0.011414581192850402,-0.2665183634625946,0.013307206218767593,TRUE,TRUE,TRUE,50%
Stephanoaetus coronatus,stephanoaetus coronatus,stephanoaetus_coronatus,-0.05423993359599518,-0.18879586245242783,0.013316506553601422,TRUE,TRUE,TRUE,50%
Microcerculus marginatus,microcerculus marginatus,microcerculus_marginatus,0.12147608281240896,-0.2217836751281044,0.013365111435045667,TRUE,TRUE,TRUE,50%
Pseudocolopteryx flaviventris,pseudocolopteryx flaviventris,pseudocolopteryx_flaviventris,0.1293717778275218,-0.2060101056554763,0.013381227519987434,TRUE,TRUE,TRUE,50%
Dendrexetastes rufigula,dendrexetastes rufigula,dendrexetastes_rufigula,0.12148304108108594,-0.13871568724709812,0.013393100121924514,TRUE,TRUE,TRUE,50%
Phleocryptes melanops,phleocryptes melanops,phleocryptes_melanops,0.05596060973398952,-0.266576771416656,0.013453421758939783,TRUE,TRUE,TRUE,50%
Muscipipra vetula,muscipipra vetula,muscipipra_vetula,0.015487755077322207,-0.10734084368898077,0.013455786983790057,TRUE,TRUE,TRUE,50%
Progne dominicensis,progne dominicensis,progne_dominicensis,0.08548532133201306,-0.1100223757084362,0.013468783782334796,TRUE,TRUE,TRUE,50%
Leptotila verreauxi,leptotila verreauxi,leptotila_verreauxi,0.12351779185675499,-0.1412089655559411,0.013484010473258298,TRUE,TRUE,TRUE,50%
Pitohui cerviniventris,pitohui cerviniventris,pitohui_cerviniventris,0.040599897019964415,-0.268966376013322,0.013496612061993856,TRUE,TRUE,TRUE,50%
Philemon brassi,philemon brassi,philemon_brassi,0.1106307158790639,-0.12550795316571506,0.01355567573874988,TRUE,TRUE,TRUE,50%
Tetraogallus altaicus,tetraogallus altaicus,tetraogallus_altaicus,0.09625407629954169,-0.11483102207802642,0.013604247957090396,TRUE,TRUE,TRUE,50%
Melithreptus lunatus,melithreptus lunatus,melithreptus_lunatus,0.04278857179395724,-0.26916312637795853,0.013621334534272778,TRUE,TRUE,TRUE,50%
Euplectes axillaris,euplectes axillaris,euplectes_axillaris,-0.04952279264491114,-0.16271889220875108,0.013665052078233174,TRUE,TRUE,TRUE,50%
Cyanomitra olivacea,cyanomitra olivacea,cyanomitra_olivacea,-0.029063916102709017,-0.24854609633380212,0.013691444751946611,TRUE,TRUE,TRUE,50%
Fluvicola nengeta,fluvicola nengeta,fluvicola_nengeta,0.06193445240523041,-0.10289358940196539,0.013703762946938302,TRUE,TRUE,TRUE,50%
Acrocephalus gracilirostris,acrocephalus gracilirostris,acrocephalus_gracilirostris,-0.04469234459807545,-0.15238571083920746,0.013742408741617789,TRUE,TRUE,TRUE,50%
Chalcomitra senegalensis,chalcomitra senegalensis,chalcomitra_senegalensis,0.1276002799307865,-0.14637609468291057,0.013763896798454878,TRUE,TRUE,TRUE,50%
Legatus leucophaius,legatus leucophaius,legatus_leucophaius,0.13570793300126968,-0.17478963049205276,0.013843894433449522,TRUE,TRUE,TRUE,50%
Falco rupicoloides,falco rupicoloides,falco_rupicoloides,0.10031951822985095,-0.24718212297624745,0.013849685989912448,TRUE,TRUE,TRUE,50%
Pampusana jobiensis,pampusana jobiensis,pampusana_jobiensis,0.05448731914386738,-0.10096483692164175,0.014079843020656145,TRUE,TRUE,TRUE,50%
Akletos melanoceps,akletos melanoceps,akletos_melanoceps,0.09590076520128668,-0.25134823509237647,0.014093007804963361,TRUE,TRUE,TRUE,50%
Compsothraupis loricata,compsothraupis loricata,compsothraupis_loricata,0.13435515030901862,-0.19832771565395904,0.014112018291258585,TRUE,TRUE,TRUE,50%
Caloperdix oculeus,caloperdix oculeus,caloperdix_oculeus,0.13642086508383472,-0.18874562781596196,0.014182904301831275,TRUE,TRUE,TRUE,50%
Lathrotriccus euleri,lathrotriccus euleri,lathrotriccus_euleri,0.13698920650171123,-0.17676880617545307,0.01418674894044063,TRUE,TRUE,TRUE,50%
