species_original,species_clean,tree_label,PC1_thermal,PC2_precipitation,mahalanobis_d2,inside_50_core,inside_80_core,inside_95_core,closest_core_level
Meliarchus sclateri,meliarchus sclateri,meliarchus_sclateri,4.1759461341309025,-0.9552451527160063,5.135209126332572,FALSE,FALSE,TRUE,95%
Dicaeum tristrami,dicaeum tristrami,dicaeum_tristrami,4.176059230960979,-0.9553259095674899,5.135473605933602,FALSE,FALSE,TRUE,95%
Aplonis dichroa,aplonis dichroa,aplonis_dichroa,4.176060175799542,-0.9553264177831902,5.1354757934142645,FALSE,FALSE,TRUE,95%
Polioptila schistaceigula,polioptila schistaceigula,polioptila_schistaceigula,4.159283444317926,-0.06489221536957941,5.137810963755749,FALSE,FALSE,TRUE,95%
Copsychus albiventris,copsychus albiventris,copsychus_albiventris,3.032048956542804,2.849146679539261,5.141284316887037,FALSE,FALSE,TRUE,95%
Spilornis elgini,spilornis elgini,spilornis_elgini,3.038968219620649,2.840235182863329,5.141708685415988,FALSE,FALSE,TRUE,95%
Symposiachrus vidua,symposiachrus vidua,symposiachrus_vidua,4.179738535781897,-0.957640397695928,5.144040569209407,FALSE,FALSE,TRUE,95%
Coracina dobsoni,coracina dobsoni,coracina_dobsoni,3.032489471353142,2.8509378469340314,5.144496693862944,FALSE,FALSE,TRUE,95%
Geotrygon purpurata,geotrygon purpurata,geotrygon_purpurata,4.182044923160312,-0.309620471667273,5.146742656066449,FALSE,FALSE,TRUE,95%
Myzomela tristrami,myzomela tristrami,myzomela_tristrami,4.182107503830296,-0.9578209014554292,5.149385793701043,FALSE,FALSE,TRUE,95%
Otus balli,otus balli,otus_balli,3.039302469442853,2.846823785770051,5.151198383942534,FALSE,FALSE,TRUE,95%
Ninox affinis,ninox affinis,ninox_affinis,3.0392269864896586,2.849793509087271,5.155074148373947,FALSE,FALSE,TRUE,95%
Dicrurus andamanensis,dicrurus andamanensis,dicrurus_andamanensis,3.0406457785740857,2.8481639725800334,5.155428314667949,FALSE,FALSE,TRUE,95%
Cygnus olor,cygnus olor,cygnus_olor,-4.871020377392824,-0.605811776446188,5.165106597755393,FALSE,FALSE,TRUE,95%
Sicalis auriventris,sicalis auriventris,sicalis_auriventris,-4.8275284599332196,-0.892145325549714,5.16642740241705,FALSE,FALSE,TRUE,95%
Dendrocitta bayleii,dendrocitta bayleii,dendrocitta_bayleii,3.0431731729197202,2.8547595890258592,5.168902815462674,FALSE,FALSE,TRUE,95%
Dryocopus hodgei,dryocopus hodgei,dryocopus_hodgei,3.0431731729197202,2.8547595890258592,5.168902815462674,FALSE,FALSE,TRUE,95%
Dasycrotapha pygmaea,dasycrotapha pygmaea,dasycrotapha_pygmaea,4.178134631662842,-1.136314466221956,5.170679902649038,FALSE,FALSE,TRUE,95%
Turdus migratorius,turdus migratorius,turdus_migratorius,-4.878866669675412,-0.5907752443565256,5.178566606057837,FALSE,FALSE,TRUE,95%
Falco tinnunculus,falco tinnunculus,falco_tinnunculus,-4.904132783763258,-0.3510187619330454,5.178881306051857,FALSE,FALSE,TRUE,95%
Myzomela pammelaena,myzomela pammelaena,myzomela_pammelaena,4.209307124755687,-0.6969200818875182,5.189705416956746,FALSE,FALSE,TRUE,95%
Myrmothera dives,myrmothera dives,myrmothera_dives,4.186685553729941,-0.10829114089214589,5.190725196483135,FALSE,FALSE,TRUE,95%
Conopias albovittatus,conopias albovittatus,conopias_albovittatus,4.196699148376158,-0.17216774682432973,5.20116216922052,FALSE,FALSE,TRUE,95%
Chalybura urochrysia,chalybura urochrysia,chalybura_urochrysia,4.208450596793964,-0.31289650426694327,5.206395768119168,FALSE,FALSE,TRUE,95%
Chlorostilbon olivaresi,chlorostilbon olivaresi,chlorostilbon_olivaresi,4.197399011745742,-1.0985925583752492,5.206480043113832,FALSE,FALSE,TRUE,95%
Sphyrapicus thyroideus,sphyrapicus thyroideus,sphyrapicus_thyroideus,-4.855019172204441,-0.8525444786127123,5.21285179230263,FALSE,FALSE,TRUE,95%
Heterospingus xanthopygius,heterospingus xanthopygius,heterospingus_xanthopygius,4.184781523631824,0.007510857156778998,5.212967052720076,FALSE,FALSE,TRUE,95%
Melanocorypha bimaculata,melanocorypha bimaculata,melanocorypha_bimaculata,-4.817527088345827,-1.0666487296073788,5.2205254416385944,FALSE,FALSE,TRUE,95%
Ficedula albicollis,ficedula albicollis,ficedula_albicollis,-4.90737436108757,-0.5114824470208624,5.222016541994333,FALSE,FALSE,TRUE,95%
Spiza americana,spiza americana,spiza_americana,-4.926398683399993,-0.3619726379095,5.231778520377751,FALSE,FALSE,TRUE,95%
Accipiter striatus,accipiter striatus,accipiter_striatus,-4.930230949676643,-0.34837496318214917,5.237917549048538,FALSE,FALSE,TRUE,95%
Carpodacus thura,carpodacus thura,carpodacus_thura,-4.945152588420348,0.4439744582192113,5.246344215901941,FALSE,FALSE,TRUE,95%
Hypsipetes aureus,hypsipetes aureus,hypsipetes_aureus,4.212223185505926,-1.1507765311137688,5.250280911449534,FALSE,FALSE,TRUE,95%
Haemorhous cassinii,haemorhous cassinii,haemorhous_cassinii,-4.860896390202211,-0.9206069053225278,5.253639388584398,FALSE,FALSE,TRUE,95%
Myzomela sclateri,myzomela sclateri,myzomela_sclateri,4.168293655695645,0.2902822500412347,5.262720652691729,FALSE,FALSE,TRUE,95%
Trochalopteron henrici,trochalopteron henrici,trochalopteron_henrici,-4.958912486753144,0.29434667701010186,5.263320374366858,FALSE,FALSE,TRUE,95%
Cantorchilus zeledoni,cantorchilus zeledoni,cantorchilus_zeledoni,4.157497298340512,0.3627304401391467,5.265603688179108,FALSE,FALSE,TRUE,95%
Automolus virgatus,automolus virgatus,automolus_virgatus,4.23253956584232,-0.23224071369257637,5.272964594285245,FALSE,FALSE,TRUE,95%
Oriolus cruentus,oriolus cruentus,oriolus_cruentus,4.24399877537519,-0.8857102355571874,5.2809614082237575,FALSE,FALSE,TRUE,95%
Dacnis venusta,dacnis venusta,dacnis_venusta,4.249806016854639,-0.5246451608217456,5.283306713846955,FALSE,FALSE,TRUE,95%
Rhodospiza obsoleta,rhodospiza obsoleta,rhodospiza_obsoleta,-4.850717919761397,-1.0415346024859948,5.283849120817559,FALSE,FALSE,TRUE,95%
Sicalis mendozae,sicalis mendozae,sicalis_mendozae,-4.93650199470035,-0.5105482822023096,5.288453852247506,FALSE,FALSE,TRUE,95%
Xenornis setifrons,xenornis setifrons,xenornis_setifrons,4.230439410626514,-1.1452960892669322,5.290310167813936,FALSE,FALSE,TRUE,95%
Buteo rufinus,buteo rufinus,buteo_rufinus,-4.8782562591843295,-0.9258564940327314,5.29535555330976,FALSE,FALSE,TRUE,95%
Myiagra hebetior,myiagra hebetior,myiagra_hebetior,4.240930511806061,-1.105222678783962,5.306143498177831,FALSE,FALSE,TRUE,95%
Emberiza personata,emberiza personata,emberiza_personata,-4.982633044844311,0.08234698761218763,5.3128087571343485,FALSE,FALSE,TRUE,95%
Contopus sordidulus,contopus sordidulus,contopus_sordidulus,-4.949109098444906,-0.5340566634874777,5.32357096933488,FALSE,FALSE,TRUE,95%
Centrocercus urophasianus,centrocercus urophasianus,centrocercus_urophasianus,-4.880573480287048,-0.9879004842605515,5.327454973233252,FALSE,FALSE,TRUE,95%
Garrulax ferrarius,garrulax ferrarius,garrulax_ferrarius,2.3085023427878473,3.7520133655915493,5.332690832828728,FALSE,FALSE,TRUE,95%
Columba elphinstonii,columba elphinstonii,columba_elphinstonii,3.9995845239751815,1.1370875093512567,5.332907514840381,FALSE,FALSE,TRUE,95%
Agelaius phoeniceus,agelaius phoeniceus,agelaius_phoeniceus,-4.9738215381240956,-0.33714538846035286,5.33599219557841,FALSE,FALSE,TRUE,95%
Molothrus ater,molothrus ater,molothrus_ater,-4.954119349487772,-0.559340441394959,5.341958614920833,FALSE,FALSE,TRUE,95%
Rhipidura matthiae,rhipidura matthiae,rhipidura_matthiae,4.259015481860788,-1.1058730243821895,5.347425362203755,FALSE,FALSE,TRUE,95%
Vireo masteri,vireo masteri,vireo_masteri,4.247027230685179,-1.2336508691785517,5.347733925366392,FALSE,FALSE,TRUE,95%
Chlorophonia flavirostris,chlorophonia flavirostris,chlorophonia_flavirostris,4.2787849720718585,-0.7209060147557024,5.34929268082293,FALSE,FALSE,TRUE,95%
Lalage conjuncta,lalage conjuncta,lalage_conjuncta,4.262316932328524,-1.103507898313857,5.354508163768472,FALSE,FALSE,TRUE,95%
Symposiachrus menckei,symposiachrus menckei,symposiachrus_menckei,4.26577880427095,-1.0826790575759586,5.3585622083117,FALSE,FALSE,TRUE,95%
Sterna forsteri,sterna forsteri,sterna_forsteri,-4.928633536434567,-0.7938137670206475,5.358749417000336,FALSE,FALSE,TRUE,95%
Pyrgilauda theresae,pyrgilauda theresae,pyrgilauda_theresae,-4.906238772082429,-0.9813561980088671,5.383336655548875,FALSE,FALSE,TRUE,95%
Mitrospingus cassinii,mitrospingus cassinii,mitrospingus_cassinii,4.287172499859415,-0.3151568513836742,5.387238526504677,FALSE,FALSE,TRUE,95%
Aramides wolfi,aramides wolfi,aramides_wolfi,4.245901860974478,0.15235326231567864,5.394334833501276,FALSE,FALSE,TRUE,95%
Zoothera margaretae,zoothera margaretae,zoothera_margaretae,4.296997386970141,-0.877049367120708,5.401646491025804,FALSE,FALSE,TRUE,95%
Aythya nyroca,aythya nyroca,aythya_nyroca,-4.967268483351677,-0.6699977122776971,5.405328323473931,FALSE,FALSE,TRUE,95%
Zosterops splendidus,zosterops splendidus,zosterops_splendidus,4.292982238416348,-0.26101719019090613,5.40820063916306,FALSE,FALSE,TRUE,95%
Rhipidura malaitae,rhipidura malaitae,rhipidura_malaitae,4.295373361937281,-1.0076781271732966,5.414039363079879,FALSE,FALSE,TRUE,95%
Phylloscopus collybita,phylloscopus collybita,phylloscopus_collybita,-4.989241743146513,-0.5335207040484784,5.416273380189102,FALSE,FALSE,TRUE,95%
Ardea herodias,ardea herodias,ardea_herodias,-4.99998125502698,-0.4923307808312623,5.4306050510034725,FALSE,FALSE,TRUE,95%
Sturnella neglecta,sturnella neglecta,sturnella_neglecta,-4.9948260048501725,-0.5484690877130265,5.4332863712349155,FALSE,FALSE,TRUE,95%
Poecile gambeli,poecile gambeli,poecile_gambeli,-4.9625809478530805,-0.8324208628921224,5.451745714936869,FALSE,FALSE,TRUE,95%
Cyanocorax heilprini,cyanocorax heilprini,cyanocorax_heilprini,4.273828805472351,-1.4002107836692506,5.454400950138837,FALSE,FALSE,TRUE,95%
Larus cachinnans,larus cachinnans,larus_cachinnans,-4.973459921023793,-0.7955509064346379,5.463074886944124,FALSE,FALSE,TRUE,95%
Larus argentatus,larus argentatus,larus_argentatus,-5.019317772033462,-0.4776985243697532,5.472074525396379,FALSE,FALSE,TRUE,95%
Aplonis feadensis,aplonis feadensis,aplonis_feadensis,4.295606905886438,-1.287483479435557,5.472105805867362,FALSE,FALSE,TRUE,95%
Sphyrapicus nuchalis,sphyrapicus nuchalis,sphyrapicus_nuchalis,-4.970347141888371,-0.8397400436426107,5.472609575637954,FALSE,FALSE,TRUE,95%
Phoenicurus hodgsoni,phoenicurus hodgsoni,phoenicurus_hodgsoni,-5.038078343563519,0.5405003864230782,5.473087679444025,FALSE,FALSE,TRUE,95%
Ninox burhani,ninox burhani,ninox_burhani,4.310374470950804,-1.151991252213734,5.474315548381599,FALSE,FALSE,TRUE,95%
Ammodramus savannarum,ammodramus savannarum,ammodramus_savannarum,-5.032959979386503,-0.3810087611343646,5.482124220684997,FALSE,FALSE,TRUE,95%
Apalharpactes reinwardtii,apalharpactes reinwardtii,apalharpactes_reinwardtii,4.3348858015540985,-0.8038598432382383,5.483444531979979,FALSE,FALSE,TRUE,95%
Hieraaetus pennatus,hieraaetus pennatus,hieraaetus_pennatus,-5.013693415443512,-0.5805345322125826,5.486241954954211,FALSE,FALSE,TRUE,95%
Phylloscopus yunnanensis,phylloscopus yunnanensis,phylloscopus_yunnanensis,-5.053177568763162,0.43336278339072604,5.493112763271636,FALSE,FALSE,TRUE,95%
Buteo swainsoni,buteo swainsoni,buteo_swainsoni,-5.02605949086004,-0.5377766011753529,5.503299926737787,FALSE,FALSE,TRUE,95%
Fulica americana,fulica americana,fulica_americana,-5.049700434493666,-0.2955471950530235,5.505103247925767,FALSE,FALSE,TRUE,95%
Otus collari,otus collari,otus_collari,4.327639614170778,-1.1072791874470813,5.505352359514522,FALSE,FALSE,TRUE,95%
Cantorchilus leucopogon,cantorchilus leucopogon,cantorchilus_leucopogon,4.334917087347642,-0.1802387191141046,5.519586168022183,FALSE,FALSE,TRUE,95%
Ptyonoprogne rupestris,ptyonoprogne rupestris,ptyonoprogne_rupestris,-5.029469402732638,-0.5889816546297795,5.525611481828869,FALSE,FALSE,TRUE,95%
Sholicola major,sholicola major,sholicola_major,4.1278894010993845,0.9949543136278102,5.526650017935658,FALSE,FALSE,TRUE,95%
Diglossa duidae,diglossa duidae,diglossa_duidae,4.290322719983123,-1.5323805587701704,5.536085313913009,FALSE,FALSE,TRUE,95%
Coturnix coturnix,coturnix coturnix,coturnix_coturnix,-5.042699819591811,-0.5278693347561491,5.539686615572174,FALSE,FALSE,TRUE,95%
Columba oenas,columba oenas,columba_oenas,-5.040099576815534,-0.5689030371099507,5.544823639685458,FALSE,FALSE,TRUE,95%
Aplonis mystacea,aplonis mystacea,aplonis_mystacea,4.363391714777092,-0.5460196931268378,5.546313081129117,FALSE,FALSE,TRUE,95%
Thamnophilus bridgesi,thamnophilus bridgesi,thamnophilus_bridgesi,4.358903540529159,-0.9175384670607521,5.5496009523952505,FALSE,FALSE,TRUE,95%
Ninox japonica,ninox japonica,ninox_japonica,-5.076709919754266,0.4798631215612772,5.553817014676607,FALSE,FALSE,TRUE,95%
Crypturellus kerriae,crypturellus kerriae,crypturellus_kerriae,4.301270696190432,-1.5164297981576624,5.555417302626813,FALSE,FALSE,TRUE,95%
Parus major,parus major,parus_major,-5.080411374852849,-0.15639822888839267,5.557001535151175,FALSE,FALSE,TRUE,95%
Myiornis atricapillus,myiornis atricapillus,myiornis_atricapillus,4.367781622209127,-0.4858624560062756,5.559608298789283,FALSE,FALSE,TRUE,95%
Pterorhinus waddelli,pterorhinus waddelli,pterorhinus_waddelli,-5.089620245571744,0.4211401273230625,5.576721170399825,FALSE,FALSE,TRUE,95%
Emberiza elegans,emberiza elegans,emberiza_elegans,-5.080658101734766,0.5875038602798732,5.579967958912296,FALSE,FALSE,TRUE,95%
Spinus tristis,spinus tristis,spinus_tristis,-5.0569673490184535,-0.5538269927826639,5.580316579149696,FALSE,FALSE,TRUE,95%
Hierococcyx hyperythrus,hierococcyx hyperythrus,hierococcyx_hyperythrus,-5.070047675382835,0.7187019841650594,5.582200868214228,FALSE,FALSE,TRUE,95%
Certhia americana,certhia americana,certhia_americana,-5.067586358988376,-0.49331411569655415,5.589345458564237,FALSE,FALSE,TRUE,95%
Zosterops murphyi,zosterops murphyi,zosterops_murphyi,4.35954445830652,-0.10146217570769935,5.593266667490396,FALSE,FALSE,TRUE,95%
Orthotomus nigriceps,orthotomus nigriceps,orthotomus_nigriceps,4.3486819214280015,-1.2916947728938626,5.595588519318273,FALSE,FALSE,TRUE,95%
Cyornis camarinensis,cyornis camarinensis,cyornis_camarinensis,4.361034030869179,-0.08844277345464766,5.599619830707978,FALSE,FALSE,TRUE,95%
Carduelis carduelis,carduelis carduelis,carduelis_carduelis,-5.060200341235959,-0.6195541758626153,5.607006512745085,FALSE,FALSE,TRUE,95%
Glaucis aeneus,glaucis aeneus,glaucis_aeneus,4.347594057232606,0.12506823612148923,5.623894836170482,FALSE,FALSE,TRUE,95%
Lyrurus mlokosiewiczi,lyrurus mlokosiewiczi,lyrurus_mlokosiewiczi,-5.104097924350619,-0.30365147805844334,5.634882491791254,FALSE,FALSE,TRUE,95%
Larvivora ruficeps,larvivora ruficeps,larvivora_ruficeps,-5.117939570277753,0.3313557575948905,5.634888579950587,FALSE,FALSE,TRUE,95%
Troglodytes pacificus,troglodytes pacificus,troglodytes_pacificus,-5.050875846427961,-0.8043943979694144,5.647821781631102,FALSE,FALSE,TRUE,95%
Megapodius laperouse,megapodius laperouse,megapodius_laperouse,4.3723863863542105,0.005367002133626253,5.64894141156711,FALSE,FALSE,TRUE,95%
Sirystes albogriseus,sirystes albogriseus,sirystes_albogriseus,4.408906414989765,-0.4063557786800112,5.663139427842972,FALSE,FALSE,TRUE,95%
Chlorophoneus kupeensis,chlorophoneus kupeensis,chlorophoneus_kupeensis,4.323989246712727,-1.6678747541652936,5.665443944023573,FALSE,FALSE,TRUE,95%
Icterus galbula,icterus galbula,icterus_galbula,-5.1046989624761006,-0.4463733937182363,5.665833337692891,FALSE,FALSE,TRUE,95%
Milvus migrans,milvus migrans,milvus_migrans,-5.130143069430336,-0.1498232332923041,5.674035049608249,FALSE,FALSE,TRUE,95%
Fulica cornuta,fulica cornuta,fulica_cornuta,-5.112815264743324,-0.4412629660713776,5.683953704795485,FALSE,FALSE,TRUE,95%
Loriculus catamene,loriculus catamene,loriculus_catamene,4.404820166223111,-1.100578208912974,5.684245219887933,FALSE,FALSE,TRUE,95%
Geositta isabellina,geositta isabellina,geositta_isabellina,-5.061317782824258,-0.865722554243673,5.696407067207393,FALSE,FALSE,TRUE,95%
Cryptoleucopteryx plumbea,cryptoleucopteryx plumbea,cryptoleucopteryx_plumbea,4.4261255280582565,-0.45397856930167985,5.700090100711663,FALSE,FALSE,TRUE,95%
Vermivora chrysoptera,vermivora chrysoptera,vermivora_chrysoptera,-5.1183241915781705,-0.4752400186946372,5.705259593810237,FALSE,FALSE,TRUE,95%
Erithacus rubecula,erithacus rubecula,erithacus_rubecula,-5.110685431936802,-0.5503809071885982,5.706747116942866,FALSE,FALSE,TRUE,95%
Crossoptilon harmani,crossoptilon harmani,crossoptilon_harmani,-5.1419265462365225,0.4893642350257204,5.708368347111113,FALSE,FALSE,TRUE,95%
Ceyx sangirensis,ceyx sangirensis,ceyx_sangirensis,4.4177337863632005,-1.103679870709894,5.715246409004562,FALSE,FALSE,TRUE,95%
Buteo jamaicensis,buteo jamaicensis,buteo_jamaicensis,-5.1295264593354215,-0.4772452368667086,5.73251798313065,FALSE,FALSE,TRUE,95%
Sitta przewalskii,sitta przewalskii,sitta_przewalskii,-5.162446748088334,0.35493325058810804,5.7422365137170805,FALSE,FALSE,TRUE,95%
Capito maculicoronatus,capito maculicoronatus,capito_maculicoronatus,4.444937575363426,-0.8355604067961873,5.744900984336575,FALSE,FALSE,TRUE,95%
Pampusana canifrons,pampusana canifrons,pampusana_canifrons,4.415188011730199,0.014561870558815753,5.753398079006855,FALSE,FALSE,TRUE,95%
Ducula oenothorax,ducula oenothorax,ducula_oenothorax,4.413197142830596,0.05985697448566107,5.7609535949360495,FALSE,FALSE,TRUE,95%
Otus enganensis,otus enganensis,otus_enganensis,4.413439187967458,0.059971570528581646,5.7615657359547985,FALSE,FALSE,TRUE,95%
Geokichla leucolaema,geokichla leucolaema,geokichla_leucolaema,4.413455293597924,0.059979706567259136,5.761606612614987,FALSE,FALSE,TRUE,95%
Athene noctua,athene noctua,athene_noctua,-5.127801795547172,-0.6552303253349997,5.778959068654734,FALSE,FALSE,TRUE,95%
Megazosterops palauensis,megazosterops palauensis,megazosterops_palauensis,4.4338365268055355,0.01488673357835539,5.798240649056168,FALSE,FALSE,TRUE,95%
Aerodramus unicolor,aerodramus unicolor,aerodramus_unicolor,4.275883371241518,0.8881534900292549,5.8029616794071295,FALSE,FALSE,TRUE,95%
Cittura sanghirensis,cittura sanghirensis,cittura_sanghirensis,4.455005698220104,-1.1065819013378582,5.804077536910434,FALSE,FALSE,TRUE,95%
Geothlypis trichas,geothlypis trichas,geothlypis_trichas,-5.16192465122214,-0.5142052252141167,5.819767938159246,FALSE,FALSE,TRUE,95%
Lanius bucephalus,lanius bucephalus,lanius_bucephalus,-5.187310678392345,0.5161037634995613,5.820044948625358,FALSE,FALSE,TRUE,95%
Aethopyga duyvenbodei,aethopyga duyvenbodei,aethopyga_duyvenbodei,4.463176666084663,-1.0936975296905682,5.821193592733136,FALSE,FALSE,TRUE,95%
Charmosyna multistriata,charmosyna multistriata,charmosyna_multistriata,4.479690239153022,-0.5803524428418689,5.821935113110084,FALSE,FALSE,TRUE,95%
Sericornis beccarii,sericornis beccarii,sericornis_beccarii,4.477955085775142,-0.8625612321325966,5.825992791053685,FALSE,FALSE,TRUE,95%
Ducula nicobarica,ducula nicobarica,ducula_nicobarica,4.44216476042472,-1.395199817581754,5.843448159128626,FALSE,FALSE,TRUE,95%
Lanius phoenicuroides,lanius phoenicuroides,lanius_phoenicuroides,-5.117006280249719,-0.9814624630262476,5.878569606207861,FALSE,FALSE,TRUE,95%
Megapodius nicobariensis,megapodius nicobariensis,megapodius_nicobariensis,4.457232789747451,-1.3976074614690184,5.879822239610036,FALSE,FALSE,TRUE,95%
Rhodopechys sanguineus,rhodopechys sanguineus,rhodopechys_sanguineus,-5.15839516178123,-0.7460797873198274,5.883302868283432,FALSE,FALSE,TRUE,95%
Prunella modularis,prunella modularis,prunella_modularis,-5.190918943839571,-0.503337552294992,5.886969246800823,FALSE,FALSE,TRUE,95%
Carpodacus verreauxii,carpodacus verreauxii,carpodacus_verreauxii,-5.207666329157647,0.7008116317850676,5.902559864309209,FALSE,FALSE,TRUE,95%
Rhipidura lepida,rhipidura lepida,rhipidura_lepida,4.475895041995315,0.04068519102046069,5.906795772606266,FALSE,FALSE,TRUE,95%
Setophaga townsendi,setophaga townsendi,setophaga_townsendi,-5.159161501118174,-0.8070897752192241,5.907681688097473,FALSE,FALSE,TRUE,95%
Zosterornis latistriatus,zosterornis latistriatus,zosterornis_latistriatus,3.584509052456461,2.6317664979071695,5.922449572387405,FALSE,FALSE,TRUE,95%
